res_id,month,inflow_mean,release_mean,storage_mean,storage_pre_mean,release_pre_mean,net_inflow_mean,storage_roll7_mean,release_roll7_mean,inflow_roll7_mean,storage_x_inflow_mean,release_pre2_mean,inflow2_mean,sto_diff_mean,inflow_std,release_std,storage_std,storage_pre_std,release_pre_std,net_inflow_std,storage_roll7_std,release_roll7_std,inflow_roll7_std,storage_x_inflow_std,release_pre2_std,inflow2_std,sto_diff_std
386,3.0,7184136.996129032,3055707.9638709677,556937786.0215054,552809356.9892473,3030195.5303225806,7184136.996129032,541047433.4869431,3027030.304147465,6903466.353056839,4446894002891344.5,46112531859752.5,140330662699392.17,11761923.502304146,9424135.907763261,6029150.915708157,223764280.32385093,224711706.05127156,6080312.476410068,9424135.907763261,227140077.30449542,6248841.438346374,8445728.057514677,5860014423175972.0,150272820990280.88,636349151883979.2,22317303.617705766
386,4.0,5291701.258666667,3895814.592,660764442.2222222,659368555.5555556,3924051.84,5291701.258666667,654194846.3492064,3895508.2697142856,5702184.279873019,4124809090004793.0,67722671076516.86,91141509015237.94,5173709.206349205,7950449.027401222,7213777.838533713,207153727.25992033,207167475.6208267,7237588.771390517,7950449.027401222,207156275.66413522,7016438.077479465,7572798.716440006,6517593251145932.0,233528511449357.88,302380809640143.4,11808832.38066373
386,5.0,2405977.8133333335,2237767.060645161,678752509.6774193,678584298.9247311,2257715.705806452,2405977.8133333335,677767283.5637481,2380675.4610138247,2612603.852534566,2085104317600149.8,26223862850026.43,48191275877300.92,817015.3609831013,6515227.536621068,4573379.174036008,216717928.53015393,216108139.2952532,4598839.402525644,6515227.536621068,214280637.9298661,4672271.277038159,6288996.973853713,5125109717300838.0,96924488192265.84,149033062397197.47,11639962.194974048
386,6.0,-1066291.7066666668,1027104.96,649583085.5555556,651676482.2222222,1063515.168,-1066291.7066666668,657402866.5079365,1185115.7485714282,-733882.3959365044,-454954438974282.7,5034622323770.266,9340562836422.5,-5726384.285714286,2865782.627158451,1897093.2691456461,234693050.63522822,234226777.09424296,1976840.8945155123,2865782.627158451,232676031.58510083,2234696.353113425,3102684.843500994,2318325102874698.0,20835364733186.04,22598438644812.12,4367763.855480262
386,7.0,-2764388.739784946,506192.9806451613,562608095.6989248,565878677.4193548,507232.10322580644,-2764388.739784946,575555660.0614439,518283.07465437753,-2706123.3160061412,-1563642429361999.2,266251895840.50375,8335814426543.972,-9676982.642089095,833496.4479223777,91880.81181999059,240235306.5509795,240274229.1740173,94747.78170826932,833496.4479223777,240303311.67273018,170562.13997787406,767714.2517419608,782793265287523.4,98682737286.13304,3676716905325.0605,2334192.7472878937
386,8.0,-2810846.8731182795,499932.69677419355,457930084.94623655,461240864.516129,499996.335483871,-2810846.8731182795,471274426.7281106,500041.2475576033,-2847959.9803379383,-1345136114673770.2,256332519417.2284,8458221199858.619,-10033562.211981568,746967.8800451761,79871.80512348458,235279125.2123834,235517244.5649694,79642.98057405166,746967.8800451761,236169157.18985936,78803.5037173844,601838.4871381465,713422583049622.8,77643320937.66676,3449415644415.3164,1961429.6192842317
386,9.0,-1742816.8662883088,479343.17911464244,375306517.5936436,377528677.63904655,480939.3725312145,-1742816.8662883088,384584457.1104264,485196.52343116555,-1883280.5993189523,-722428127412429.6,241298650919.9139,3790604392109.206,-7055779.4713799255,868360.3311375199,101230.87052490143,226173187.4105249,226495552.48719573,100036.642921489,868360.3311375199,227520178.09541142,95773.57007050944,806557.681348433,537681716615957.75,89784605075.44838,2777656026154.303,2593228.4190755547
386,10.0,-177286.93392658498,326056.7813125695,334302299.22135705,334805642.9365962,336930.591323693,-177286.93392658498,336864590.81519145,367178.10138248815,-352119.55480692483,-92697664398946.34,163555862548.18384,867322058126.893,-2058947.8785952642,914779.8849643855,227607.77456082034,218901490.47290418,219113392.06572545,223806.51448486745,914779.8849643855,219787958.13745537,198569.9263739912,842971.4829117676,377751453146529.44,139400859150.13,960044010762.5365,2989731.9102012967
386,11.0,844424.2114942529,35243.75172413793,345396583.90804595,344587403.44827586,37542.38896551724,844424.2114942529,342263171.10016423,47283.32926108345,813431.2538587884,316112878257592.6,6068532620.358621,954703735533.5469,2324232.3481116593,491863.3616538169,60005.9628262664,217819607.5216969,217713315.10245118,68296.87476717302,491863.3616538169,217445816.88022798,84934.06702537226,264480.7709856436,325932443993390.4,36436961711.40792,1748295993037.4749,915860.1581082249
386,12.0,1241410.1161290323,131711.56218020024,374314743.04783094,373205044.4938821,121792.57308120134,1241410.1161290323,369965019.86334026,98391.14749721884,1186636.662704596,532638356789859.0,269595402831.12933,4308627389983.036,3240024.6305418713,1664515.0025269983,566925.6126388472,221655412.04660356,221502278.09653714,505020.4661932308,1664515.0025269983,221048471.29279637,350712.1604103023,1185208.1351559672,924469913823542.8,2215857064450.4653,24565453380545.984,3892254.301386698
1824,1.0,207294937.11366144,207119680.48702106,960630101.1317388,960454844.5050985,206033055.30768755,207294937.11366144,959670389.6712283,202411776.67830694,203760168.81571296,2.0517332216765962e+17,5.722951447934209e+16,5.805215167942079e+16,784454.8338701273,122883868.63965093,122321149.60688464,73733102.2169311,73066839.99755533,121651099.75245094,122883868.63965093,60766630.72453482,109753488.45879085,109601110.35383932,1.4035092441605982e+17,6.984123185814489e+16,7.128289439262594e+16,46908826.74371505
1824,2.0,202989336.4115281,202987614.10807952,965004296.966975,965002574.6635263,203575595.3369138,202989336.4115281,965500837.1997231,205561559.23520377,204800932.30865142,2.0536305309376634e+17,6.325421242606331e+16,6.2884207021471224e+16,-498262.5361967387,147344112.33582723,147280396.37381527,84280569.92857176,84730030.159162,147790822.67381343,147344112.33582723,74669786.45860596,136703430.78950065,135922726.2034723,1.801502922150914e+17,1.0490477066345563e+17,1.0695217143750923e+17,53740327.66167164
1824,3.0,187517976.8688883,183107145.51646385,995129643.9960672,990718812.6436428,184752330.9529235,187517976.8688883,981348420.6163898,191457589.45359367,192230738.64488643,1.9009189536430144e+17,4.895451394175443e+16,5.058841310907437e+16,9370392.02725307,124279326.29831868,123508427.54426374,79827361.03587322,77075069.01705278,121820518.97976427,124279326.29831868,63879093.59418346,110382517.72824986,107553523.6422869,1.4220822091649438e+17,7.080652450530398e+16,7.580221538078438e+16,49573034.945833206
1824,4.0,125406601.05298513,123778544.46101157,1128218034.8575735,1126589978.2656,124976549.16844958,125406601.05298513,1118735504.3012006,128339404.18736817,130046186.8029733,1.4471239209162733e+17,3.0509618611033024e+16,3.0020144069669956e+16,7854473.964399527,119634492.08988267,119820845.18806347,61039853.231452316,62287475.14027781,122107990.11795524,119634492.08988267,58426842.19001433,117800251.97990207,116188202.31583034,1.4432401001317738e+17,6.517875826089183e+16,6.175171373248517e+16,44212884.09128276
1824,5.0,108490115.11445054,108986074.69958518,1147764761.7426734,1148260721.3278081,110388740.14490002,108490115.11445054,1148513943.548958,113690059.93442912,112354387.26502126,1.2916742356505659e+17,2.7810888291413868e+16,2.6705415559271788e+16,-253222.22115001548,122289029.55088544,123776272.32815005,50108652.55049201,50827451.81138409,125081581.20228086,122289029.55088544,41126254.71855897,112905494.32362574,111644017.91090807,1.591666993229109e+17,8.09926493267562e+16,7.858552603487949e+16,36891438.21385668
1824,6.0,86511999.17498182,86401900.17734876,1129588826.2589355,1129478727.2613025,86077050.88454875,86511999.17498182,1130061698.7438998,85583636.98190513,85608231.78670695,9.87555797642736e+16,1.0921945907662222e+16,1.1139109890157062e+16,-582971.4825973965,60495152.20378031,59806476.1110415,33124404.153305754,33262070.574337564,59307478.910791926,60495152.20378031,28031729.049711287,53047270.81553454,52739810.05673173,7.257736153807805e+16,1.7880089625936316e+16,1.908036076499711e+16,23922919.829745907
1824,7.0,83197688.41186243,83886096.92114955,1120220560.7724361,1120908969.2817233,84264037.03465529,83197688.41186243,1123120145.7891726,85068329.62055747,84088105.28946458,9.431416463078747e+16,1.101369121821664e+16,1.067759443172846e+16,-2211176.507449292,61323661.426210955,61802815.80437779,35206653.68763034,34917909.273060106,62596478.94690691,61323661.426210955,27829568.921001345,57204638.682179235,56437672.61291467,7.549332835555587e+16,2.364600392298014e+16,2.3892589224368736e+16,24708201.72258127
1824,8.0,83287965.33656944,84461606.39703119,1097474289.3392055,1098647930.3996673,84283126.60921568,83287965.33656944,1100905432.1259599,83251171.60106704,82809679.24566917,9.14283048174667e+16,8196844506480030.0,7989623381677485.0,-2257501.726292568,32466880.642594617,33066707.547697708,41030622.26727981,40674956.82276028,33084913.13818462,32466880.642594617,34209219.501676545,23415505.80641601,22485243.42178034,3.5818698151741876e+16,6351251814930450.0,6218950220126013.0,19608806.03834866
1824,9.0,84490618.63584793,86189459.4460562,1057916919.9724959,1059615760.7827041,85955257.27322976,84490618.63584793,1064413938.4494545,85309922.43987349,83998945.76037022,9.032267720339552e+16,1.0313162202729836e+16,1.0243076977254798e+16,-4798177.666750406,55754435.54160737,54564565.03402531,54332953.4493409,54093926.19185389,54118028.09084949,55754435.54160737,50991434.117748015,43547721.36482758,45377516.10423644,6.461164790873278e+16,1.7966185234004294e+16,2.0798153450693056e+16,22117344.05540103
1824,10.0,89274587.93614438,90844628.64408837,1001703072.7065611,1003273113.414505,90498323.25690672,89274587.93614438,1008508220.0273763,90340411.93055929,88547956.52740282,9.019407820850314e+16,1.0660227748305664e+16,1.0528625926118704e+16,-5235106.612871363,50615626.61547281,50042217.58210768,45994902.894882016,45697941.14207876,49733651.8769312,50615626.61547281,42484843.332166895,41618386.58851677,41146582.719086185,5.353361309652425e+16,1.2328776801116384e+16,1.3067396510428894e+16,21599385.367130663
